Date,Type,Title,Info,Currency,Amount,"Fees & Taxes",Net,"Tax Details",Status,"Availability Date"
"08 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4518317318",TRY,--,"-9.22 TL","-9.22 TL",--
"08 June, 2026",VAT,"VAT: listing","listing: 4518317196",TRY,--,"-1.84 TL","-1.84 TL",--
"08 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4518317196",TRY,--,"-9.22 TL","-9.22 TL",--
"08 June, 2026",VAT,"VAT: listing","listing: 4518317230",TRY,--,"-1.84 TL","-1.84 TL",--
"08 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4518317230",TRY,--,"-9.22 TL","-9.22 TL",--
"08 June, 2026",VAT,"VAT: listing","listing: 4518317218",TRY,--,"-1.84 TL","-1.84 TL",--
"08 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4518317218",TRY,--,"-9.22 TL","-9.22 TL",--
"08 June, 2026",VAT,"VAT: listing","listing: 4518317467",TRY,--,"-1.84 TL","-1.84 TL",--
"08 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4518317467",TRY,--,"-9.22 TL","-9.22 TL",--
"08 June, 2026",VAT,"VAT: listing","listing: 4518317595",TRY,--,"-1.84 TL","-1.84 TL",--
"08 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4518317595",TRY,--,"-9.22 TL","-9.22 TL",--
"08 June, 2026",VAT,"VAT: listing","listing: 4518317352",TRY,--,"-1.84 TL","-1.84 TL",--
"08 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4518317352",TRY,--,"-9.22 TL","-9.22 TL",--
"08 June, 2026",VAT,"VAT: listing","listing: 4518317354",TRY,--,"-1.84 TL","-1.84 TL",--
"08 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4518317354",TRY,--,"-9.22 TL","-9.22 TL",--
"08 June, 2026",VAT,"VAT: listing","listing: 4518317176",TRY,--,"-1.84 TL","-1.84 TL",--
"08 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4518317176",TRY,--,"-9.22 TL","-9.22 TL",--
"08 June, 2026",VAT,"VAT: listing","listing: 4518317417",TRY,--,"-1.84 TL","-1.84 TL",--
"08 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4518317417",TRY,--,"-9.22 TL","-9.22 TL",--
"08 June, 2026",VAT,"VAT: listing","listing: 4518278459",TRY,--,"-1.84 TL","-1.84 TL",--
"08 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4518278459",TRY,--,"-9.22 TL","-9.22 TL",--
"08 June, 2026",VAT,"VAT: listing","listing: 4518277870",TRY,--,"-1.84 TL","-1.84 TL",--
"08 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4518277870",TRY,--,"-9.22 TL","-9.22 TL",--
"08 June, 2026",VAT,"VAT: listing","listing: 4518278423",TRY,--,"-1.84 TL","-1.84 TL",--
"08 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4518278423",TRY,--,"-9.22 TL","-9.22 TL",--
"08 June, 2026",VAT,"VAT: listing","listing: 4518277856",TRY,--,"-1.84 TL","-1.84 TL",--
"08 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4518277856",TRY,--,"-9.22 TL","-9.22 TL",--
"08 June, 2026",VAT,"VAT: listing","listing: 4518278024",TRY,--,"-1.84 TL","-1.84 TL",--
"08 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4518278024",TRY,--,"-9.22 TL","-9.22 TL",--
"08 June, 2026",VAT,"VAT: listing","listing: 4518278475",TRY,--,"-1.84 TL","-1.84 TL",--
"08 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4518278475",TRY,--,"-9.22 TL","-9.22 TL",--
"08 June, 2026",VAT,"VAT: listing","listing: 4518277904",TRY,--,"-1.84 TL","-1.84 TL",--
"08 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4518277904",TRY,--,"-9.22 TL","-9.22 TL",--
"08 June, 2026",VAT,"VAT: listing","listing: 4518278004",TRY,--,"-1.84 TL","-1.84 TL",--
"08 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4518278004",TRY,--,"-9.22 TL","-9.22 TL",--
"08 June, 2026",VAT,"VAT: listing","listing: 4518278012",TRY,--,"-1.84 TL","-1.84 TL",--
"08 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4518278012",TRY,--,"-9.22 TL","-9.22 TL",--
"08 June, 2026",VAT,"VAT: listing","listing: 4518277978",TRY,--,"-1.84 TL","-1.84 TL",--
"08 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4518277978",TRY,--,"-9.22 TL","-9.22 TL",--
"08 June, 2026",VAT,"VAT: Etsy Ads",,TRY,--,"-284.06 TL","-284.06 TL",--
"08 June, 2026",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Jun 7, 2026",TRY,--,"-1,420.32 TL","-1,420.32 TL",--
"08 June, 2026",VAT,"VAT: Processing Fee","Order #4081406790",TRY,--,"-146.41 TL","-146.41 TL",--
"08 June, 2026",VAT,"VAT: Regulatory Operating fee",,TRY,--,"-47.09 TL","-47.09 TL",--
"08 June, 2026",VAT,"VAT: transaction","order: 4081406790",TRY,--,"-134.83 TL","-134.83 TL",--
"08 June, 2026",Fee,"Regulatory Operating fee","Order #4081406790",TRY,--,"-235.43 TL","-235.43 TL",--
"08 June, 2026",Fee,"Transaction fee: Monaco Grand Prix 1963 Vintage F1 Poster...","Order #4081406790",TRY,--,"-674.15 TL","-674.15 TL",--
"08 June, 2026",Tax,"Sales tax paid by buyer","Order #4081406790",TRY,--,"-935.25 TL","-935.25 TL",--
"08 June, 2026",Fee,"Processing fee","Order #4081406790",TRY,--,"-732.07 TL","-732.07 TL",--
"08 June, 2026",Sale,"Payment for Order #4081406790","Funds will be available on Jun 21, 2026",TRY,"11,047.30 TL",--,"11,047.30 TL",--
"08 June, 2026",VAT,"VAT: auto-renew sold ","auto-renew sold : 4510266938",TRY,--,"-1.84 TL","-1.84 TL",--
"08 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4510266938",TRY,--,"-9.22 TL","-9.22 TL",--
"07 June, 2026",VAT,"VAT: Etsy Ads",,TRY,--,"-18.42 TL","-18.42 TL",--
"07 June, 2026",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Jun 6, 2026",TRY,--,"-92.12 TL","-92.12 TL",--
"06 June, 2026",VAT,"VAT: Processing Fee","Order #4084037609",TRY,--,"-150.71 TL","-150.71 TL",--
"06 June, 2026",VAT,"VAT: Regulatory Operating fee",,TRY,--,"-48.52 TL","-48.52 TL",--
"06 June, 2026",VAT,"VAT: transaction","order: 4084037609",TRY,--,"-138.92 TL","-138.92 TL",--
"06 June, 2026",Fee,"Regulatory Operating fee","Order #4084037609",TRY,--,"-242.58 TL","-242.58 TL",--
"06 June, 2026",Fee,"Transaction fee: Vibrant Chakra Alignment, Mountain Lands...","Order #4084037609",TRY,--,"-694.61 TL","-694.61 TL",--
"06 June, 2026",Tax,"Sales tax paid by buyer","Order #4084037609",TRY,--,"-958.40 TL","-958.40 TL",--
"06 June, 2026",Fee,"Processing fee","Order #4084037609",TRY,--,"-753.55 TL","-753.55 TL",--
"06 June, 2026",Sale,"Payment for Order #4084037609","Funds will be available on Jun 20, 2026",TRY,"11,377.74 TL",--,"11,377.74 TL",--
"06 June, 2026",VAT,"VAT: auto-renew sold ","auto-renew sold : 4514040440",TRY,--,"-1.84 TL","-1.84 TL",--
"06 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4514040440",TRY,--,"-9.21 TL","-9.21 TL",--
"06 June, 2026",VAT,"VAT: Etsy Ads",,TRY,--,"-81.81 TL","-81.81 TL",--
"06 June, 2026",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Jun 5, 2026",TRY,--,"-409.03 TL","-409.03 TL",--
"05 June, 2026",VAT,"VAT: Etsy Ads",,TRY,--,"-92.06 TL","-92.06 TL",--
"05 June, 2026",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Jun 4, 2026",TRY,--,"-460.31 TL","-460.31 TL",--
"04 June, 2026",VAT,"VAT: listing","listing: 4516468343",TRY,--,"-1.84 TL","-1.84 TL",--
"04 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4516468343",TRY,--,"-9.19 TL","-9.19 TL",--
"04 June, 2026",VAT,"VAT: listing","listing: 4516467899",TRY,--,"-1.84 TL","-1.84 TL",--
"04 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4516467899",TRY,--,"-9.19 TL","-9.19 TL",--
"04 June, 2026",VAT,"VAT: listing","listing: 4516462444",TRY,--,"-1.84 TL","-1.84 TL",--
"04 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4516462444",TRY,--,"-9.19 TL","-9.19 TL",--
"04 June, 2026",VAT,"VAT: listing","listing: 4516467943",TRY,--,"-1.84 TL","-1.84 TL",--
"04 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4516467943",TRY,--,"-9.19 TL","-9.19 TL",--
"04 June, 2026",VAT,"VAT: listing","listing: 4516462412",TRY,--,"-1.84 TL","-1.84 TL",--
"04 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4516462412",TRY,--,"-9.19 TL","-9.19 TL",--
"04 June, 2026",VAT,"VAT: listing","listing: 4516462544",TRY,--,"-1.84 TL","-1.84 TL",--
"04 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4516462544",TRY,--,"-9.19 TL","-9.19 TL",--
"04 June, 2026",VAT,"VAT: listing","listing: 4516462776",TRY,--,"-1.84 TL","-1.84 TL",--
"04 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4516462776",TRY,--,"-9.19 TL","-9.19 TL",--
"04 June, 2026",VAT,"VAT: listing","listing: 4516462752",TRY,--,"-1.84 TL","-1.84 TL",--
"04 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4516462752",TRY,--,"-9.19 TL","-9.19 TL",--
"04 June, 2026",VAT,"VAT: Processing Fee","Order #4081919891",TRY,--,"-165.95 TL","-165.95 TL",--
"04 June, 2026",VAT,"VAT: Regulatory Operating fee",,TRY,--,"-58.44 TL","-58.44 TL",--
"04 June, 2026",VAT,"VAT: transaction","order: 4081919891",TRY,--,"-167.33 TL","-167.33 TL",--
"04 June, 2026",Fee,"Regulatory Operating fee","Order #4081919891",TRY,--,"-292.18 TL","-292.18 TL",--
"04 June, 2026",Fee,"Transaction fee: Vintage Woman in Green Dress Canvas, Rus...","Order #4081919891",TRY,--,"-836.63 TL","-836.63 TL",--
"04 June, 2026",Sale,"Payment for Order #4081919891","Funds will be available on Jun 18, 2026",TRY,"12,549.67 TL",--,"12,549.67 TL",--
"04 June, 2026",Fee,"Processing fee","Order #4081919891",TRY,--,"-829.73 TL","-829.73 TL",--
"04 June, 2026",VAT,"VAT: auto-renew sold ","auto-renew sold : 4505570880",TRY,--,"-1.84 TL","-1.84 TL",--
"04 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4505570880",TRY,--,"-9.19 TL","-9.19 TL",--
"04 June, 2026",VAT,"VAT: listing","listing: 4516468297",TRY,--,"-1.84 TL","-1.84 TL",--
"04 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4516468297",TRY,--,"-9.19 TL","-9.19 TL",--
"04 June, 2026",VAT,"VAT: Etsy Ads",,TRY,--,"-151.14 TL","-151.14 TL",--
"04 June, 2026",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Jun 3, 2026",TRY,--,"-755.69 TL","-755.69 TL",--
"04 June, 2026",VAT,"VAT: listing","listing: 4516299902",TRY,--,"-1.84 TL","-1.84 TL",--
"04 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4516299902",TRY,--,"-9.19 TL","-9.19 TL",--
"04 June, 2026",VAT,"VAT: listing","listing: 4516299886",TRY,--,"-1.84 TL","-1.84 TL",--
"04 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4516299886",TRY,--,"-9.19 TL","-9.19 TL",--
"03 June, 2026",VAT,"VAT: listing","listing: 4510263307",TRY,--,"-1.84 TL","-1.84 TL",--
"03 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4510263307",TRY,--,"-9.19 TL","-9.19 TL",--
"03 June, 2026",VAT,"VAT: listing","listing: 4510263311",TRY,--,"-1.84 TL","-1.84 TL",--
"03 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4510263311",TRY,--,"-9.19 TL","-9.19 TL",--
"03 June, 2026",VAT,"VAT: listing","listing: 4510266938",TRY,--,"-1.84 TL","-1.84 TL",--
"03 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4510266938",TRY,--,"-9.19 TL","-9.19 TL",--
"03 June, 2026",VAT,"VAT: listing","listing: 4510263363",TRY,--,"-1.84 TL","-1.84 TL",--
"03 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4510263363",TRY,--,"-9.19 TL","-9.19 TL",--
"03 June, 2026",VAT,"VAT: listing","listing: 4510263337",TRY,--,"-1.84 TL","-1.84 TL",--
"03 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4510263337",TRY,--,"-9.19 TL","-9.19 TL",--
"03 June, 2026",VAT,"VAT: listing","listing: 4510263355",TRY,--,"-1.84 TL","-1.84 TL",--
"03 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4510263355",TRY,--,"-9.19 TL","-9.19 TL",--
"03 June, 2026",VAT,"VAT: listing","listing: 4510263333",TRY,--,"-1.84 TL","-1.84 TL",--
"03 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4510263333",TRY,--,"-9.19 TL","-9.19 TL",--
"03 June, 2026",VAT,"VAT: listing","listing: 4510266984",TRY,--,"-1.84 TL","-1.84 TL",--
"03 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4510266984",TRY,--,"-9.19 TL","-9.19 TL",--
"03 June, 2026",VAT,"VAT: listing","listing: 4513211194",TRY,--,"-1.84 TL","-1.84 TL",--
"03 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4513211194",TRY,--,"-9.19 TL","-9.19 TL",--
"03 June, 2026",VAT,"VAT: listing","listing: 4513211210",TRY,--,"-1.84 TL","-1.84 TL",--
"03 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4513211210",TRY,--,"-9.19 TL","-9.19 TL",--
"03 June, 2026",VAT,"VAT: listing","listing: 4513211218",TRY,--,"-1.84 TL","-1.84 TL",--
"03 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4513211218",TRY,--,"-9.19 TL","-9.19 TL",--
"03 June, 2026",VAT,"VAT: listing","listing: 4513211242",TRY,--,"-1.84 TL","-1.84 TL",--
"03 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4513211242",TRY,--,"-9.19 TL","-9.19 TL",--
"03 June, 2026",VAT,"VAT: listing","listing: 4515892267",TRY,--,"-1.84 TL","-1.84 TL",--
"03 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4515892267",TRY,--,"-9.19 TL","-9.19 TL",--
"03 June, 2026",VAT,"VAT: listing","listing: 4515892219",TRY,--,"-1.84 TL","-1.84 TL",--
"03 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4515892219",TRY,--,"-9.19 TL","-9.19 TL",--
"03 June, 2026",VAT,"VAT: listing","listing: 4515892207",TRY,--,"-1.84 TL","-1.84 TL",--
"03 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4515892207",TRY,--,"-9.19 TL","-9.19 TL",--
"03 June, 2026",VAT,"VAT: listing","listing: 4515892247",TRY,--,"-1.84 TL","-1.84 TL",--
"03 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4515892247",TRY,--,"-9.19 TL","-9.19 TL",--
"03 June, 2026",VAT,"VAT: listing","listing: 4515880439",TRY,--,"-1.84 TL","-1.84 TL",--
"03 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4515880439",TRY,--,"-9.19 TL","-9.19 TL",--
"03 June, 2026",VAT,"VAT: Processing Fee","Order #4076830706",TRY,--,"-77.33 TL","-77.33 TL",--
"03 June, 2026",VAT,"VAT: transaction","order: 4076830706",TRY,--,"-71.69 TL","-71.69 TL",--
"03 June, 2026",VAT,"VAT: Regulatory Operating fee",,TRY,--,"-25.04 TL","-25.04 TL",--
"03 June, 2026",Fee,"Transaction fee: Vintage Tokyo Travel Poster Canvas, Pan ...","Order #4076830706",TRY,--,"-358.46 TL","-358.46 TL",--
"03 June, 2026",Fee,"Regulatory Operating fee","Order #4076830706",TRY,--,"-125.18 TL","-125.18 TL",--
"03 June, 2026",Tax,"Sales tax paid by buyer","Order #4076830706",TRY,--,"-356.22 TL","-356.22 TL",--
"03 June, 2026",Fee,"Processing fee","Order #4076830706",TRY,--,"-386.66 TL","-386.66 TL",--
"03 June, 2026",Sale,"Payment for Order #4076830706",,TRY,"5,733.17 TL",--,"5,733.17 TL",--
"03 June, 2026",VAT,"VAT: auto-renew sold ","auto-renew sold : 4500764247",TRY,--,"-1.84 TL","-1.84 TL",--
"03 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4500764247",TRY,--,"-9.19 TL","-9.19 TL",--
"03 June, 2026",VAT,"VAT: listing","listing: 4515841008",TRY,--,"-1.84 TL","-1.84 TL",--
"03 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4515841008",TRY,--,"-9.19 TL","-9.19 TL",--
"03 June, 2026",VAT,"VAT: listing","listing: 4515843699",TRY,--,"-1.84 TL","-1.84 TL",--
"03 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4515843699",TRY,--,"-9.19 TL","-9.19 TL",--
"03 June, 2026",VAT,"VAT: listing","listing: 4515843761",TRY,--,"-1.84 TL","-1.84 TL",--
"03 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4515843761",TRY,--,"-9.19 TL","-9.19 TL",--
"03 June, 2026",VAT,"VAT: listing","listing: 4515841016",TRY,--,"-1.84 TL","-1.84 TL",--
"03 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4515841016",TRY,--,"-9.19 TL","-9.19 TL",--
"03 June, 2026",VAT,"VAT: listing","listing: 4515843817",TRY,--,"-1.84 TL","-1.84 TL",--
"03 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4515843817",TRY,--,"-9.19 TL","-9.19 TL",--
"03 June, 2026",VAT,"VAT: listing","listing: 4515843945",TRY,--,"-1.84 TL","-1.84 TL",--
"03 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4515843945",TRY,--,"-9.19 TL","-9.19 TL",--
"03 June, 2026",VAT,"VAT: listing","listing: 4515841192",TRY,--,"-1.84 TL","-1.84 TL",--
"03 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4515841192",TRY,--,"-9.19 TL","-9.19 TL",--
"03 June, 2026",VAT,"VAT: listing","listing: 4515840978",TRY,--,"-1.84 TL","-1.84 TL",--
"03 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4515840978",TRY,--,"-9.19 TL","-9.19 TL",--
"03 June, 2026",VAT,"VAT: listing","listing: 4515797785",TRY,--,"-1.84 TL","-1.84 TL",--
"03 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4515797785",TRY,--,"-9.19 TL","-9.19 TL",--
"03 June, 2026",VAT,"VAT: listing","listing: 4515797583",TRY,--,"-1.84 TL","-1.84 TL",--
"03 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4515797583",TRY,--,"-9.19 TL","-9.19 TL",--
"03 June, 2026",VAT,"VAT: listing","listing: 4515797569",TRY,--,"-1.84 TL","-1.84 TL",--
"03 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4515797569",TRY,--,"-9.19 TL","-9.19 TL",--
"03 June, 2026",VAT,"VAT: listing","listing: 4515795220",TRY,--,"-1.84 TL","-1.84 TL",--
"03 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4515795220",TRY,--,"-9.19 TL","-9.19 TL",--
"03 June, 2026",VAT,"VAT: listing","listing: 4515795212",TRY,--,"-1.84 TL","-1.84 TL",--
"03 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4515795212",TRY,--,"-9.19 TL","-9.19 TL",--
"03 June, 2026",VAT,"VAT: listing","listing: 4515795180",TRY,--,"-1.84 TL","-1.84 TL",--
"03 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4515795180",TRY,--,"-9.19 TL","-9.19 TL",--
"03 June, 2026",VAT,"VAT: listing","listing: 4515797545",TRY,--,"-1.84 TL","-1.84 TL",--
"03 June, 2026",Fee,"Listing fee ($0.20 USD)","Listing #4515797545",TRY,--,"-9.19 TL","-9.19 TL",--
"03 June, 2026",VAT,"VAT: Etsy Ads",,TRY,--,"-172.20 TL","-172.20 TL",--
"03 June, 2026",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Jun 2, 2026",TRY,--,"-861.02 TL","-861.02 TL",--
"02 June, 2026",VAT,"VAT: Etsy Ads",,TRY,--,"-91.86 TL","-91.86 TL",--
"02 June, 2026",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Jun 1, 2026",TRY,--,"-459.31 TL","-459.31 TL",--
"01 June, 2026",VAT,"VAT: Etsy Ads",,TRY,--,"-88.34 TL","-88.34 TL",--
"01 June, 2026",Marketing,"Etsy Ads","Bill for click-throughs to your shop on May 31, 2026",TRY,--,"-441.70 TL","-441.70 TL",--
